loss,accuracy,val_loss,val_accuracy,lr
2.497602939605713,0.4129367172718048,2.6075596809387207,0.31133389472961426,1e-04
2.0064759254455566,0.5573513507843018,1.8247679471969604,0.598162055015564,1e-04
1.8153258562088013,0.5955623388290405,1.7327584028244019,0.5962127447128296,1e-04
1.68183171749115,0.6205022931098938,1.6349399089813232,0.6240601539611816,1e-04
1.5738742351531982,0.6389634013175964,1.538954496383667,0.6390977501869202,1e-04
1.489013671875,0.6499007344245911,1.468140959739685,0.6505151987075806,1e-04
1.4099200963974,0.6635898351669312,1.4156185388565063,0.6449456810951233,1e-04
1.3305296897888184,0.6785328388214111,1.3895714282989502,0.6555277109146118,1e-04
1.2728619575500488,0.6917691230773926,1.346745252609253,0.6616541147232056,1e-04
1.206700325012207,0.7011041641235352,1.2914845943450928,0.6658312678337097,1e-04
1.1484661102294922,0.7124943137168884,1.3013582229614258,0.6594263315200806,1e-04
1.0959771871566772,0.7237103581428528,1.276190996170044,0.6649958491325378,1e-04
1.051882028579712,0.7306767702102661,1.2354198694229126,0.6583124399185181,1e-04
1.0014960765838623,0.7419276237487793,1.2673068046569824,0.6544138193130493,1e-04
0.9558835029602051,0.7536661028862,1.2192054986953735,0.6733500361442566,1e-04
0.9190447926521301,0.7615382075309753,1.1846158504486084,0.6741854548454285,1e-04
0.8643453121185303,0.7722665071487427,1.219032883644104,0.6636034250259399,1e-04
0.8259494304656982,0.782960057258606,1.2839696407318115,0.6499582529067993,1e-04
0.7971324920654297,0.790205180644989,1.2372468709945679,0.6702868342399597,1e-04
0.7601223587989807,0.799226701259613,1.1984915733337402,0.6797549724578857,1e-04
0.7205221652984619,0.8093628883361816,1.2209265232086182,0.6638818979263306,1e-04
0.6848944425582886,0.8196732997894287,1.2045551538467407,0.6758562922477722,1e-04
0.6629857420921326,0.8227733373641968,1.2504298686981201,0.6666666865348816,1e-04
0.6274546384811401,0.833745539188385,1.2530170679092407,0.6658312678337097,1e-04
0.5939260125160217,0.840363621711731,1.2895007133483887,0.668615996837616,1e-04
0.49494197964668274,0.8758577704429626,1.2778420448303223,0.6934001445770264,3.1622774e-05
0.4441739618778229,0.8940401673316956,1.303957462310791,0.6903369426727295,3.1622774e-05
0.4211999177932739,0.901354968547821,1.324619174003601,0.6908938884735107,3.1622774e-05
0.39915332198143005,0.9074158072471619,1.368928074836731,0.6900584697723389,3.1622774e-05
0.3834272027015686,0.9138945937156677,1.39642333984375,0.6814258098602295,3.1622774e-05
0.3641431927680969,0.916681170463562,1.40092134475708,0.6833751201629639,3.1622774e-05
0.33137619495391846,0.9290814995765686,1.3827505111694336,0.6867167949676514,9.999999e-06
0.3188292980194092,0.9328433871269226,1.3974465131759644,0.686995267868042,9.999999e-06
0.3087597191333771,0.9368839263916016,1.4089795351028442,0.6908938884735107,9.999999e-06
0.3018742799758911,0.9375457167625427,1.4141215085983276,0.6942355632781982,9.999999e-06
0.29403072595596313,0.9405761361122131,1.4500820636749268,0.686995267868042,9.999999e-06
0.289511114358902,0.9418649077415466,1.453931450843811,0.6881091594696045,9.999999e-06
0.2871086299419403,0.942491888999939,1.4499796628952026,0.686995267868042,9.999999e-06
0.2797956168651581,0.9452436566352844,1.4525713920593262,0.6889445781707764,9.999999e-06
0.2739737629890442,0.9458706378936768,1.4807374477386475,0.6861598491668701,9.999999e-06
0.2637188732624054,0.9506078362464905,1.468685507774353,0.6920077800750732,3.1622774e-06
0.2647291123867035,0.9488661885261536,1.4782718420028687,0.6925647258758545,3.1622774e-06
0.2544936239719391,0.9541955590248108,1.4864596128463745,0.6883876323699951,3.1622774e-06
0.2552303671836853,0.951896607875824,1.4876866340637207,0.6895015239715576,3.1622774e-06
0.25562211871147156,0.9522449374198914,1.5002232789993286,0.6881091594696045,3.1622774e-06
0.2548326253890991,0.9531854391098022,1.4970407485961914,0.6875522136688232,9.999999e-07
0.2518915832042694,0.9538472294807434,1.496821641921997,0.6881091594696045,9.999999e-07
0.2512304186820984,0.9540562033653259,1.4957263469696045,0.6886661052703857,9.999999e-07
0.24484452605247498,0.9560416340827942,1.4980862140655518,0.6895015239715576,9.999999e-07
0.25041326880455017,0.9540910720825195,1.5019581317901611,0.6906154155731201,9.999999e-07
0.24921457469463348,0.9542652368545532,1.5047613382339478,0.6886661052703857,3.1622773e-07
0.25052985548973083,0.95269775390625,1.5012375116348267,0.689223051071167,3.1622773e-07
0.2484598010778427,0.954578697681427,1.5036683082580566,0.6903369426727295,3.1622773e-07
0.24393968284130096,0.9569473266601562,1.502505898475647,0.6903369426727295,3.1622773e-07
0.2486151158809662,0.9541955590248108,1.5021660327911377,0.6883876323699951,3.1622773e-07
