loss,accuracy,val_loss,val_accuracy,lr
2.4341602325439453,0.43721482157707214,2.4915056228637695,0.30465051531791687,1e-04
1.9222298860549927,0.5767877697944641,1.7758533954620361,0.6095795035362244,1e-04
1.7477798461914062,0.6124212145805359,1.6369043588638306,0.6385408043861389,1e-04
1.6242824792861938,0.6358633041381836,1.5875303745269775,0.6513506174087524,1e-04
1.5262513160705566,0.6520951390266418,1.4980027675628662,0.6563631296157837,1e-04
1.4331741333007812,0.6695461273193359,1.420438289642334,0.666388213634491,1e-04
1.3642278909683228,0.6803441643714905,1.433545470237732,0.6507936716079712,1e-04
1.2785556316375732,0.6995715498924255,1.4060564041137695,0.6541353464126587,1e-04
1.2135752439498901,0.7099167704582214,1.3276292085647583,0.6666666865348816,1e-04
1.1313788890838623,0.7318262457847595,1.3295080661773682,0.6675021052360535,1e-04
1.068258285522461,0.7426590919494629,1.2899173498153687,0.6616541147232056,1e-04
1.013675332069397,0.7537357807159424,1.258746862411499,0.6697298884391785,1e-04
0.9431596994400024,0.7712912559509277,1.2529222965240479,0.6778056025505066,1e-04
0.8905659317970276,0.7840398550033569,1.3098543882369995,0.6658312678337097,1e-04
0.841520369052887,0.7959873080253601,1.2292935848236084,0.682539701461792,1e-04
0.8012518286705017,0.8046605587005615,1.2492399215698242,0.6797549724578857,1e-04
0.7331984043121338,0.8224946856498718,1.267086148262024,0.6811473369598389,1e-04
0.6975005269050598,0.8310982584953308,1.2305704355239868,0.6791979670524597,1e-04
0.6616854071617126,0.8386568427085876,1.303686499595642,0.6750208735466003,1e-04
0.6187187433242798,0.8504649996757507,1.2555474042892456,0.6858813762664795,1e-04
0.5764020085334778,0.8643979430198669,1.3404382467269897,0.6744639277458191,1e-04
0.5465320348739624,0.8683339953422546,1.2998404502868652,0.6750208735466003,1e-04
0.5159298181533813,0.8757880926132202,1.3138554096221924,0.6794764399528503,1e-04
0.4796876311302185,0.8860984444618225,1.3408095836639404,0.6780840754508972,1e-04
0.4611513316631317,0.8914974331855774,1.3810701370239258,0.6772486567497253,1e-04
0.344804584980011,0.9311714172363281,1.3178542852401733,0.6972988247871399,3.1622774e-05
0.3039952516555786,0.9435716867446899,1.4249534606933594,0.6961849331855774,3.1622774e-05
0.2825269103050232,0.9495280385017395,1.4170047044754028,0.6934001445770264,3.1622774e-05
0.26535990834236145,0.9547180533409119,1.4435080289840698,0.6978557705879211,3.1622774e-05
0.2534019649028778,0.9575743079185486,1.485938549041748,0.6967418789863586,3.1622774e-05
0.24206949770450592,0.9597687125205994,1.494701623916626,0.6931216716766357,3.1622774e-05
0.22932758927345276,0.9624856114387512,1.5059165954589844,0.6934001445770264,3.1622774e-05
0.22465398907661438,0.9616148471832275,1.5224593877792358,0.6984127163887024,3.1622774e-05
