loss,accuracy,val_loss,val_accuracy,lr
2.4470736980438232,0.43610018491744995,2.5079116821289062,0.3514341413974762,1e-04
1.9469796419143677,0.5674178600311279,1.7812477350234985,0.6020607352256775,1e-04
1.7677379846572876,0.6091121435165405,1.6662397384643555,0.6271233558654785,1e-04
1.640930414199829,0.6333205699920654,1.6498163938522339,0.6368699669837952,1e-04
1.548619031906128,0.6471838355064392,1.513623595237732,0.6530214548110962,1e-04
1.4550708532333374,0.6697551012039185,1.4862940311431885,0.642160952091217,1e-04
1.3752566576004028,0.6784632205963135,1.4417446851730347,0.6538568735122681,1e-04
1.2954038381576538,0.6940332055091858,1.3564820289611816,0.6658312678337097,1e-04
1.2298678159713745,0.7035424709320068,1.3924936056137085,0.6513506174087524,1e-04
1.167691946029663,0.7160124182701111,1.2836357355117798,0.6747424006462097,1e-04
1.1064456701278687,0.730816125869751,1.2684242725372314,0.6636034250259399,1e-04
1.0511441230773926,0.7403950095176697,1.2311664819717407,0.6755778193473816,1e-04
0.9915374517440796,0.7539795637130737,1.264863133430481,0.6744639277458191,1e-04
0.9438649415969849,0.7655090689659119,1.24796462059021,0.6649958491325378,1e-04
0.9010753035545349,0.7702114582061768,1.2115195989608765,0.6711222529411316,1e-04
0.8401660323143005,0.7871747612953186,1.2265660762786865,0.6844890117645264,1e-04
0.8045932650566101,0.7973109483718872,1.229254126548767,0.6836535930633545,1e-04
0.7623294591903687,0.8058448433876038,1.209868311882019,0.6780840754508972,1e-04
0.7219661474227905,0.8155978918075562,1.1955687999725342,0.6758562922477722,1e-04
0.6804813146591187,0.8279285430908203,1.265741229057312,0.6755778193473816,1e-04
0.6451272964477539,0.8349646329879761,1.306766390800476,0.6744639277458191,1e-04
0.5167916417121887,0.8786443471908569,1.236904501914978,0.7014759182929993,3.1622774e-05
0.46181949973106384,0.9007628560066223,1.2706878185272217,0.698691189289093,3.1622774e-05
0.4341888129711151,0.9071022868156433,1.3140345811843872,0.6975772976875305,3.1622774e-05
0.4090278446674347,0.912919282913208,1.3310467004776,0.6942355632781982,3.1622774e-05
0.38708919286727905,0.921104907989502,1.3523411750793457,0.6928431987762451,3.1622774e-05
0.36944422125816345,0.924866795539856,1.3481388092041016,0.6931216716766357,3.1622774e-05
0.3279820382595062,0.9399142861366272,1.363297462463379,0.6925647258758545,9.999999e-06
0.3136535882949829,0.9444077014923096,1.3832346200942993,0.6978557705879211,9.999999e-06
0.3053882420063019,0.9463234543800354,1.4081135988235474,0.6934001445770264,9.999999e-06
0.2969892621040344,0.9485527276992798,1.4239922761917114,0.6961849331855774,9.999999e-06
0.29010501503944397,0.950538158416748,1.4302469491958618,0.6945140361785889,9.999999e-06
0.2828318476676941,0.9527325630187988,1.4283572435379028,0.6959064602851868,3.1622774e-06
0.27235180139541626,0.9563203454017639,1.433125376701355,0.6928431987762451,3.1622774e-06
0.2768937051296234,0.9552404880523682,1.4422309398651123,0.6975772976875305,3.1622774e-06
0.269015908241272,0.9562854766845703,1.4447616338729858,0.693678617477417,3.1622774e-06
0.26466962695121765,0.9595945477485657,1.4510716199874878,0.6953495144844055,3.1622774e-06
0.26454034447669983,0.9588282704353333,1.4506884813308716,0.6959064602851868,9.999999e-07
0.26509326696395874,0.9581664204597473,1.4500813484191895,0.6922862529754639,9.999999e-07
0.2621707320213318,0.9604305028915405,1.4534541368484497,0.696463406085968,9.999999e-07
0.26226213574409485,0.9590372443199158,1.454101800918579,0.6961849331855774,9.999999e-07
0.2617621123790741,0.9581664204597473,1.45272696018219,0.6959064602851868,9.999999e-07
